书香门第,3室2厅1厨1卫,131.28㎡,jinniu,高楼层 (共23层),西北,180万,13712元/平米,2004年
金房星座,2室2厅1厨1卫,79.7㎡,jinniu,低楼层 (共26层),西南,155万,19448元/平米,2008年
光荣市场公寓,1室1厅1厨1卫,35.29㎡,jinniu,低楼层 (共7层),南,47万,13319元/平米,2000年
马鞍东路社区,1室1厅1厨1卫,52.59㎡,jinniu,中楼层 (共5层),东,78万,14832元/平米,1999年
华侨城纯水岸一期,2室1厅1厨1卫,97.16㎡,jinniu,高楼层 (共18层),西北,233万,23982元/平米,2009年
荷里活,1室1厅1厨1卫,46.02㎡,jinniu,高楼层 (共24层),东南,138万,29987元/平米,2012年
西西里一期,1室1厅1厨1卫,59.17㎡,jinniu,中楼层 (共33层),东南,115万,19436元/平米,2008年
嘉宇天琢城,1室2厅1厨1卫,60.37㎡,jinniu,中楼层 (共32层),西南,80万,13252元/平米,2008年
金房央座,4室2厅1厨2卫,100.7㎡,jinniu,高楼层 (共18层),东北,220万,21848元/平米,2010年
金沙巷12号,3室2厅1厨1卫,95.2㎡,jinniu,中楼层 (共7层),西南,135万,14181元/平米,1998年
金房苑琴园,3室2厅1厨2卫,139.02㎡,jinniu,低楼层 (共7层),东南,209万,15034元/平米,2000年
万宝大厦,3室2厅1厨2卫,155.13㎡,jinniu,中楼层 (共9层),东,186万,11990元/平米,未知年建
抚琴西北街26号,2室2厅1厨1卫,54.01㎡,jinniu,高楼层 (共7层),东南,86万,15923元/平米,1995年
锦熙玉苑,2室1厅1厨1卫,74.23㎡,jinniu,低楼层 (共18层),东南,140万,18861元/平米,2011年
燕宇康品,3室1厅1厨1卫,91.95㎡,jinniu,中楼层 (共26层),西北,165万,17945元/平米,2009年
青房尚瑞天韵,2室2厅1厨1卫,89.57㎡,jinniu,高楼层 (共25层),东南,150万,16747元/平米,2009年
花香九里,3室2厅1厨1卫,92.59㎡,jinniu,高楼层 (共6层),西南,120万,12961元/平米,2000年
万基兰御,3室1厅1厨1卫,75.25㎡,jinniu,高楼层 (共18层),东,136万,18074元/平米,2013年
顶峰水岸汇景,2室2厅1厨1卫,88.83㎡,jinniu,中楼层 (共33层),东北,188万,21165元/平米,2008年
金房月圆,4室2厅1厨3卫,189.38㎡,jinniu,高楼层 (共6层),东南,285万,15050元/平米,2000年
交大智能八期,4室2厅1厨2卫,126.73㎡,jinniu,高楼层 (共6层),东南,197万,15545元/平米,2003年
万科金域西岭,2室2厅1厨1卫,90.56㎡,jinniu,中楼层 (共35层),西南,175万,19325元/平米,2012年
锦西国际,1室0厅1厨1卫,33.72㎡,jinniu,中楼层 (共22层),西,45万,13346元/平米,2008年
锦泰世家,3室2厅1厨2卫,138.09㎡,jinniu,高楼层 (共18层),东南,207万,14991元/平米,2005年
白马二巷1号,2室1厅1厨1卫,69.51㎡,jinniu,中楼层 (共6层),南 北,99万,14243元/平米,未知年建/
天地芳苑,4室1厅1厨2卫,142.78㎡,jinniu,高楼层 (共6层),东南,183万,12817元/平米,2001年
西岸观邸,2室2厅1厨1卫,81.66㎡,jinniu,高楼层 (共32层),东南,145万,17757元/平米,2013年
锦汇花园,4室3厅1厨2卫,145.91㎡,jinniu,低楼层 (共11层),东北,230万,15764元/平米,2001年
蓝光花满庭一期,2室2厅1厨1卫,69.98㎡,jinniu,中楼层 (共21层),东北,135万,19292元/平米,2009年
曦城,3室2厅1厨2卫,127.05㎡,jinniu,低楼层 (共34层),东南,288万,22669元/平米,2009年
金泉阳光雅新苑,2室1厅1厨1卫,62.02㎡,jinniu,高楼层 (共6层),东北,78万,12577元/平米,未知年建/
和睦人家三期,3室2厅1厨1卫,89.2㎡,jinniu,中楼层 (共6层),西南,170万,19059元/平米,2005年
嘉宇天琢城,2室1厅1厨1卫,77.33㎡,jinniu,高楼层 (共22层),西,115万,14872元/平米,2008年
馨宁居二期,3室2厅1厨2卫,122.16㎡,jinniu,中楼层 (共9层),西南,185万,15145元/平米,2003年
金府世家,2室1厅1厨1卫,80㎡,jinniu,低楼层 (共17层),南,110万,13750元/平米,2009年
白鸽岛尚,3室2厅1厨2卫,128.53㎡,jinniu,高楼层 (共19层),东南,190万,14783元/平米,2008年
泰逸美景,2室2厅1厨2卫,97.12㎡,jinniu,中楼层 (共11层),东南,150万,15445元/平米,2005年
西锦国际一期,3室2厅1厨2卫,106.7㎡,jinniu,中楼层 (共18层),西北,234万,21931元/平米,2009年
中铁二局新城,3室1厅1厨1卫,109.88㎡,jinniu,高楼层 (共12层),北,185万,16837元/平米,2003年
抚琴街南三巷1号,2室1厅1厨1卫,54.74㎡,jinniu,高楼层 (共6层),东南,76万,13884元/平米,1999年
玉锦名都,3室1厅1厨2卫,134.23㎡,jinniu,中楼层 (共18层),东南,268万,19966元/平米,2002年
锦西国际,2室1厅1厨2卫,36.75㎡,jinniu,高楼层 (共22层),东 北,72万,19592元/平米,2008年
九里苑,2室2厅1厨1卫,88.65㎡,jinniu,中楼层 (共7层),东南,123万,13875元/平米,2001年
檀香花园,3室2厅1厨1卫,79.63㎡,jinniu,高楼层 (共26层),西南,152万,19089元/平米,2011年
木综厂宿舍,1室1厅1厨1卫,60.07㎡,jinniu,高楼层 (共6层),南,78万,12985元/平米,未知年建/
华侨城东岸二期,5室3厅1厨4卫,242.42㎡,jinniu,中楼层 (共4层),东南,660万,27226元/平米,2011年
金沙巷10号,1室1厅1厨1卫,41.75㎡,jinniu,高楼层 (共7层),西南,55万,13174元/平米,1996年
兴元绿洲一期,2室2厅1厨1卫,85.57㎡,jinniu,中楼层 (共22层),北,120万,14024元/平米,2007年
西岸观邸,2室2厅1厨1卫,81.66㎡,jinniu,高楼层 (共32层),东南,146万,17880元/平米,2013年
金牛区教师宿舍,3室2厅1厨1卫,92.07㎡,jinniu,高楼层 (共7层),东南,130万,14120元/平米,未知年建/
凤凰栖,4室2厅1厨2卫,142.5㎡,jinniu,低楼层 (共6层),东南,427.5万,30000元/平米,2001年
一品天下C区,2室1厅1厨1卫,74.08㎡,jinniu,低楼层 (共9层),南,96.3万,13000元/平米,2007年
一品天下C区,2室1厅1厨1卫,74.08㎡,jinniu,低楼层 (共9层),西北,96.3万,13000元/平米,2007年
兴元绿洲一期,2室2厅1厨1卫,92.13㎡,jinniu,高楼层 (共22层),南,135万,14654元/平米,2007年
西城公馆,2室2厅1厨2卫,104.66㎡,jinniu,中楼层 (共30层),西南,228万,21785元/平米,2009年
金琴路南一巷1号,2室1厅1厨1卫,51.22㎡,jinniu,高楼层 (共7层),东,73万,14253元/平米,1998年
凯丽豪景,2室2厅1厨1卫,85.6㎡,jinniu,低楼层 (共30层),东南,210万,24533元/平米,2008年
华侨城东岸一期,3室2厅1厨2卫,142.92㎡,jinniu,中楼层 (共4层),东,400万,27988元/平米,2011年
恒业星园,3室2厅1厨2卫,130.53㎡,jinniu,高楼层 (共18层),东,202万,15476元/平米,2008年
沙河源上金府,2室2厅1厨1卫,87.64㎡,jinniu,低楼层 (共22层),东,135万,15404元/平米,2009年
光荣西路73号,3室1厅1厨1卫,93.42㎡,jinniu,中楼层 (共7层),东南,108万,11561元/平米,1994年
府河苑,1室2厅1厨1卫,62.45㎡,jinniu,中楼层 (共22层),北,143万,22899元/平米,2000年
全兴花园,3室2厅1厨2卫,131.28㎡,jinniu,低楼层 (共6层),南,185万,14093元/平米,2002年
保利梧桐语,3室2厅1厨1卫,77.77㎡,jinniu,低楼层 (共18层),东南,180万,23146元/平米,2014年
西城公馆,1室1厅1厨1卫,52.16㎡,jinniu,中楼层 (共30层),东南,96万,18405元/平米,2009年
龙门镇二期,3室2厅1厨2卫,112.76㎡,jinniu,低楼层 (共33层),东,225万,19954元/平米,2013年
星河路社区,2室1厅1厨1卫,45.28㎡,jinniu,中楼层 (共7层),西南,68万,15018元/平米,1999年
金奥苑,2室2厅1厨1卫,91.96㎡,jinniu,中楼层 (共6层),南 北,140万,15225元/平米,2003年
天府名苑,2室1厅1厨1卫,52.72㎡,jinniu,低楼层 (共8层),东南,71万,13468元/平米,2002年
澳林春天,3室1厅1厨1卫,110.08㎡,jinniu,高楼层 (共23层),东北,185万,16806元/平米,2009年
天地芳苑,1室1厅1厨1卫,106.03㎡,jinniu,低楼层 (共6层),东,230万,21692元/平米,2001年
中新路8号,3室1厅1厨1卫,69.5㎡,jinniu,中楼层 (共8层),东南,90万,12950元/平米,2000年
抚琴街南三巷1号,3室1厅1厨1卫,76.54㎡,jinniu,中楼层 (共6层),南,114万,14895元/平米,1999年
营和街55号,2室2厅1厨1卫,70.89㎡,jinniu,高楼层 (共7层),东南,95万,13402元/平米,1995年
华侨城纯水岸一期,4室2厅1厨3卫,250.27㎡,jinniu,低楼层 (共5层),东南,800万,31966元/平米,2009年
芙蓉华庭,2室1厅1厨1卫,82.04㎡,jinniu,高楼层 (共18层),西南,128万,15603元/平米,2008年
两河锦地,2室1厅1厨1卫,77.23㎡,jinniu,中楼层 (共18层),南,123万,15927元/平米,2009年
金都花园,4室3厅1厨3卫,231.18㎡,jinniu,低楼层 (共10层),东南,360万,15573元/平米,2003年
筒车巷29号,4室2厅1厨3卫,177.33㎡,jinniu,中楼层 (共7层),东北,212万,11956元/平米,2000年
顶峰水岸汇景,5室2厅1厨2卫,220.03㎡,jinniu,低楼层 (共33层),东南,515万,23406元/平米,2008年
润扬金沙30度,4室2厅1厨2卫,130.49㎡,jinniu,中楼层 (共12层),西北,340万,26056元/平米,2013年
现代福满苑B区,2室1厅1厨1卫,61.97㎡,jinniu,高楼层 (共6层),东南,82万,13233元/平米,未知年建/
龙湖北城天街二期,3室2厅1厨2卫,129.16㎡,jinniu,高楼层 (共6层),南,330万,25550元/平米,2013年
西安中路39号,4室2厅1厨2卫,212㎡,jinniu,中楼层 (共7层),东北,298万,14057元/平米,1999年
西安中路39号,4室2厅1厨2卫,212㎡,jinniu,中楼层 (共7层),东北,298万,14057元/平米,1999年
交大智能五期,2室2厅1厨1卫,80.53㎡,jinniu,中楼层 (共6层),东 东南,130万,16144元/平米,2001年
华侨城东岸一期,4室2厅1厨3卫,346.07㎡,jinniu,中楼层 (共4层),西南,550万,15893元/平米,2011年
蓝光花满庭一期,4室3厅1厨2卫,137.88㎡,jinniu,低楼层 (共20层),北,180万,13055元/平米,2009年
西府花园,3室2厅1厨2卫,131.84㎡,jinniu,高楼层 (共11层),南 北,360万,27306元/平米,2005年
站西桥东巷1号,2室1厅1厨1卫,56.3㎡,jinniu,高楼层 (共7层),东,82万,14565元/平米,1992年
启明西苑,3室2厅1厨2卫,127.79㎡,jinniu,高楼层 (共11层),东南,198万,15495元/平米,2000年
恒大西锦城,3室2厅1厨2卫,112.77㎡,jinniu,中楼层 (共29层),东南,251万,22258元/平米,2013年
幸福彼岸,1室1厅1厨1卫,61.09㎡,jinniu,低楼层 (共22层),西北,81万,13260元/平米,2007年
金牛万达B组团,2室1厅1厨1卫,73.5㎡,jinniu,中楼层 (共32层),东,170万,23130元/平米,2012年
惠民苑,3室2厅1厨1卫,89.52㎡,jinniu,中楼层 (共7层),东南,135万,15081元/平米,2000年
锦汇花园,3室2厅1厨2卫,119.42㎡,jinniu,高楼层 (共9层),西北,190万,15911元/平米,2001年
金沙路西巷29号,4室1厅1厨2卫,117.94㎡,jinniu,低楼层 (共7层),东南,142万,12041元/平米,1994年
富丽碧蔓汀,3室2厅1厨1卫,80.48㎡,jinniu,中楼层 (共26层),南,228万,28331元/平米,2009年
香山苑,3室2厅1厨2卫,125㎡,jinniu,低楼层 (共23层),东南,200万,16000元/平米,2007年
长福苑,3室2厅1厨1卫,87.17㎡,jinniu,低楼层 (共6层),南,120万,13767元/平米,2004年
现代城,2室1厅1厨1卫,79.21㎡,jinniu,低楼层 (共31层),西南,160万,20200元/平米,2014年
为民新村,2室1厅1厨1卫,59㎡,jinniu,中楼层 (共6层),东南,90万,15255元/平米,1997年
富丽碧蔓汀,3室2厅1厨1卫,81.32㎡,jinniu,中楼层 (共26层),南,220万,27054元/平米,2009年
肖家村四巷8号,3室1厅1厨1卫,61.42㎡,jinniu,中楼层 (共5层),东,91万,14817元/平米,未知年建
九里园,3室2厅1厨2卫,104.21㎡,jinniu,中楼层 (共7层),东,135万,12955元/平米,1998年
金仙桥路15号川铁宿舍,3室1厅1厨2卫,107㎡,jinniu,高楼层 (共7层),东南,170万,15888元/平米,2000年
银沙路8号,3室2厅1厨1卫,67.55㎡,jinniu,高楼层 (共6层),南,100万,14804元/平米,未知年建/
金沙国际花园,3室2厅1厨2卫,137.79㎡,jinniu,中楼层 (共5层),南,298万,21628元/平米,2005年
华侨城天鹅堡,4室2厅1厨3卫,177.02㎡,jinniu,高楼层 (共30层),北,410万,23162元/平米,2012年
九里教师苑,2室2厅1厨1卫,91.78㎡,jinniu,中楼层 (共7层),东,135万,14710元/平米,未知年建/
马鞍东路社区,2室2厅1厨1卫,79.56㎡,jinniu,高楼层 (共6层),东南,112万,14078元/平米,未知年建/
芙蓉华庭,2室2厅1厨1卫,77㎡,jinniu,中楼层 (共18层),南 北,132万,17143元/平米,2008年
九里苑,3室2厅1厨1卫,94.48㎡,jinniu,低楼层 (共7层),东南,142.8万,15115元/平米,2001年
锦城苑,3室2厅1厨2卫,136㎡,jinniu,低楼层 (共7层),东南,205万,15074元/平米,1999年
锦城世家,2室2厅1厨2卫,99.46㎡,jinniu,中楼层 (共32层),西南,300万,30163元/平米,2014年
