小天东巷88号,2室1厅1厨1卫,65.06㎡,,高楼层 (共7层),南,88万,13526元/平米,2000年
和鸿天府金花,2室2厅1厨1卫,89.73㎡,,高楼层 (共16层),东南,105万,11702元/平米,未知年建
中粮香榭丽都,4室2厅1厨2卫,149.38㎡,,低楼层 (共12层),西南 东北,315万,21088元/平米,2012年
嘉瑞苑二期,2室2厅1厨1卫,90.09㎡,,中楼层 (共6层),北,150万,16651元/平米,2004年
龙安街10号,3室2厅1厨1卫,79.03㎡,,低楼层 (共7层),南,120万,15185元/平米,2000年
置信巴厘岛A区,3室2厅1厨1卫,87.76㎡,,高楼层 (共13层),西南,180万,20511元/平米,2008年
泊景湾,2室2厅1厨1卫,86.66㎡,,低楼层 (共18层),南,210万,24233元/平米,2008年
维港,1室1厅1厨1卫,59.26㎡,,中楼层 (共18层),南 北,120万,20250元/平米,2011年
中央花园二期,4室2厅1厨2卫,159㎡,,低楼层 (共7层),东南,198万,12453元/平米,1998年
红运花园馨苑,3室1厅1厨2卫,108.05㎡,,低楼层 (共7层),东南,130万,12032元/平米,1998年
中海格林威治城,4室2厅1厨2卫,161.71㎡,,中楼层 (共31层),北 东北,430万,26591元/平米,2006年
置信巴厘岛A区,3室2厅1厨1卫,87.07㎡,,低楼层 (共13层),南,168万,19295元/平米,2008年
汇景新村,3室2厅1厨2卫,107㎡,,低楼层 (共6层),南,185万,17290元/平米,2001年
红楠港,1室1厅1厨1卫,57.76㎡,,低楼层 (共15层),西南,108万,18699元/平米,2009年
双楠融域,3室2厅1厨2卫,125.69㎡,,中楼层 (共6层),西南,280万,22278元/平米,2008年
海会花园,4室2厅1厨2卫,165㎡,,中楼层 (共8层),东,330万,20000元/平米,2001年
会所花园,3室2厅1厨2卫,138.19㎡,,高楼层 (共16层),东,195万,14112元/平米,2002年
金地贝福里花园,6室3厅1厨4卫,288.27㎡,,高楼层 (共11层),南 北,560万,19427元/平米,2003年
建国巷4号附1号,3室2厅1厨1卫,95.2㎡,,低楼层 (共7层),东北,160万,16807元/平米,1998年
风华苑,5室2厅1厨2卫,269.7㎡,,高楼层 (共11层),东南,430万,15944元/平米,2003年
弘福苑,2室1厅1厨1卫,74㎡,,中楼层 (共7层),东南,110万,14865元/平米,1999年
红楠港,2室1厅1厨2卫,93.25㎡,,高楼层 (共15层),东北,148万,15872元/平米,2009年
棕榈花园,4室2厅1厨2卫,155.18㎡,,高楼层 (共18层),东南 南,248万,15982元/平米,2003年
交大花园武侯小区,4室2厅2厨2卫,159.62㎡,,中楼层 (共7层),南,160万,10024元/平米,2000年
优地B区,2室1厅1厨1卫,83.07㎡,,低楼层 (共17层),南,140万,16854元/平米,2007年
浆洗街教师公寓,4室2厅1厨2卫,146.26㎡,,中楼层 (共22层),东 西北,256万,17504元/平米,2004年
西武家园,3室1厅1厨1卫,90.67㎡,,高楼层 (共6层),西南,125万,13787元/平米,2006年
丽景华庭二期,4室2厅1厨2卫,152.52㎡,,低楼层 (共12层),南 北,267万,17506元/平米,2006年
城南新贵,2室2厅1厨1卫,87.16㎡,,低楼层 (共11层),南,170万,19505元/平米,2002年
南华苑,3室1厅1厨2卫,120.74㎡,,高楼层 (共12层),东南,190万,15737元/平米,2006年
会所花园,3室1厅1厨1卫,95.61㎡,,低楼层 (共15层),东南,150万,15689元/平米,2002年
